1,"{'neg': 0.058, 'neu': 0.706, 'pos': 0.236, 'compound': 0.9955}",Positive
2,"{'neg': 0.059, 'neu': 0.702, 'pos': 0.239, 'compound': 0.9933}",Positive
3,"{'neg': 0.094, 'neu': 0.666, 'pos': 0.241, 'compound': 0.9938}",Positive
4,"{'neg': 0.039, 'neu': 0.741, 'pos': 0.221, 'compound': 0.9947}",Positive
5,"{'neg': 0.111, 'neu': 0.653, 'pos': 0.236, 'compound': 0.9863}",Positive
6,"{'neg': 0.037, 'neu': 0.733, 'pos': 0.23, 'compound': 0.9959}",Positive
7,"{'neg': 0.084, 'neu': 0.661, 'pos': 0.255, 'compound': 0.995}",Positive
8,"{'neg': 0.049, 'neu': 0.741, 'pos': 0.21, 'compound': 0.9962}",Positive
9,"{'neg': 0.042, 'neu': 0.652, 'pos': 0.306, 'compound': 0.9982}",Positive
10,"{'neg': 0.058, 'neu': 0.798, 'pos': 0.144, 'compound': 0.9658}",Positive
11,"{'neg': 0.041, 'neu': 0.688, 'pos': 0.27, 'compound': 0.9979}",Positive
12,"{'neg': 0.042, 'neu': 0.71, 'pos': 0.249, 'compound': 0.9968}",Positive
13,"{'neg': 0.039, 'neu': 0.671, 'pos': 0.29, 'compound': 0.996}",Positive
14,"{'neg': 0.06, 'neu': 0.633, 'pos': 0.307, 'compound': 0.998}",Positive
15,"{'neg': 0.076, 'neu': 0.702, 'pos': 0.221, 'compound': 0.9943}",Positive
16,"{'neg': 0.068, 'neu': 0.692, 'pos': 0.241, 'compound': 0.9923}",Positive
17,"{'neg': 0.075, 'neu': 0.667, 'pos': 0.259, 'compound': 0.9963}",Positive
18,"{'neg': 0.026, 'neu': 0.71, 'pos': 0.264, 'compound': 0.9975}",Positive
19,"{'neg': 0.102, 'neu': 0.678, 'pos': 0.22, 'compound': 0.9895}",Positive
20,"{'neg': 0.026, 'neu': 0.786, 'pos': 0.189, 'compound': 0.9947}",Positive
21,"{'neg': 0.052, 'neu': 0.709, 'pos': 0.239, 'compound': 0.9953}",Positive
22,"{'neg': 0.083, 'neu': 0.705, 'pos': 0.212, 'compound': 0.9931}",Positive
23,"{'neg': 0.042, 'neu': 0.767, 'pos': 0.191, 'compound': 0.9921}",Positive
24,"{'neg': 0.046, 'neu': 0.737, 'pos': 0.217, 'compound': 0.9903}",Positive
25,"{'neg': 0.058, 'neu': 0.767, 'pos': 0.175, 'compound': 0.9889}",Positive
26,"{'neg': 0.075, 'neu': 0.74, 'pos': 0.185, 'compound': 0.9898}",Positive
27,"{'neg': 0.024, 'neu': 0.69, 'pos': 0.286, 'compound': 0.998}",Positive
28,"{'neg': 0.024, 'neu': 0.778, 'pos': 0.198, 'compound': 0.9942}",Positive
29,"{'neg': 0.034, 'neu': 0.731, 'pos': 0.235, 'compound': 0.9945}",Positive
30,"{'neg': 0.045, 'neu': 0.74, 'pos': 0.216, 'compound': 0.9932}",Positive
31,"{'neg': 0.123, 'neu': 0.664, 'pos': 0.213, 'compound': 0.9898}",Positive
32,"{'neg': 0.095, 'neu': 0.735, 'pos': 0.17, 'compound': 0.9743}",Positive
33,"{'neg': 0.068, 'neu': 0.703, 'pos': 0.228, 'compound': 0.9947}",Positive
34,"{'neg': 0.041, 'neu': 0.739, 'pos': 0.219, 'compound': 0.9932}",Positive
35,"{'neg': 0.079, 'neu': 0.669, 'pos': 0.252, 'compound': 0.9923}",Positive
36,"{'neg': 0.029, 'neu': 0.695, 'pos': 0.276, 'compound': 0.9976}",Positive
37,"{'neg': 0.052, 'neu': 0.731, 'pos': 0.217, 'compound': 0.9961}",Positive
38,"{'neg': 0.039, 'neu': 0.688, 'pos': 0.272, 'compound': 0.9969}",Positive
39,"{'neg': 0.019, 'neu': 0.778, 'pos': 0.203, 'compound': 0.9943}",Positive
40,"{'neg': 0.076, 'neu': 0.649, 'pos': 0.275, 'compound': 0.9975}",Positive
41,"{'neg': 0.041, 'neu': 0.749, 'pos': 0.211, 'compound': 0.989}",Positive
42,"{'neg': 0.046, 'neu': 0.624, 'pos': 0.329, 'compound': 0.9986}",Positive
43,"{'neg': 0.045, 'neu': 0.712, 'pos': 0.243, 'compound': 0.9951}",Positive
44,"{'neg': 0.032, 'neu': 0.754, 'pos': 0.214, 'compound': 0.9949}",Positive
45,"{'neg': 0.056, 'neu': 0.736, 'pos': 0.208, 'compound': 0.994}",Positive
46,"{'neg': 0.05, 'neu': 0.747, 'pos': 0.203, 'compound': 0.9916}",Positive
47,"{'neg': 0.039, 'neu': 0.746, 'pos': 0.215, 'compound': 0.9942}",Positive
48,"{'neg': 0.018, 'neu': 0.66, 'pos': 0.322, 'compound': 0.9982}",Positive
49,"{'neg': 0.016, 'neu': 0.709, 'pos': 0.274, 'compound': 0.9972}",Positive
50,"{'neg': 0.07, 'neu': 0.672, 'pos': 0.258, 'compound': 0.997}",Positive
51,"{'neg': 0.027, 'neu': 0.738, 'pos': 0.235, 'compound': 0.9949}",Positive
52,"{'neg': 0.089, 'neu': 0.694, 'pos': 0.216, 'compound': 0.9886}",Positive
53,"{'neg': 0.031, 'neu': 0.775, 'pos': 0.194, 'compound': 0.9945}",Positive
54,"{'neg': 0.062, 'neu': 0.683, 'pos': 0.255, 'compound': 0.9966}",Positive
55,"{'neg': 0.015, 'neu': 0.746, 'pos': 0.24, 'compound': 0.9955}",Positive
56,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.9943}",Positive
57,"{'neg': 0.085, 'neu': 0.708, 'pos': 0.206, 'compound': 0.9891}",Positive
58,"{'neg': 0.019, 'neu': 0.735, 'pos': 0.246, 'compound': 0.9955}",Positive
59,"{'neg': 0.029, 'neu': 0.722, 'pos': 0.249, 'compound': 0.9973}",Positive
60,"{'neg': 0.062, 'neu': 0.695, 'pos': 0.243, 'compound': 0.9969}",Positive
61,"{'neg': 0.074, 'neu': 0.675, 'pos': 0.25, 'compound': 0.9919}",Positive
62,"{'neg': 0.056, 'neu': 0.709, 'pos': 0.235, 'compound': 0.9917}",Positive
63,"{'neg': 0.014, 'neu': 0.713, 'pos': 0.273, 'compound': 0.9956}",Positive
64,"{'neg': 0.018, 'neu': 0.711, 'pos': 0.271, 'compound': 0.9966}",Positive
65,"{'neg': 0.059, 'neu': 0.672, 'pos': 0.27, 'compound': 0.9951}",Positive
66,"{'neg': 0.048, 'neu': 0.707, 'pos': 0.245, 'compound': 0.9948}",Positive
67,"{'neg': 0.039, 'neu': 0.735, 'pos': 0.225, 'compound': 0.9916}",Positive
68,"{'neg': 0.028, 'neu': 0.754, 'pos': 0.218, 'compound': 0.991}",Positive
69,"{'neg': 0.063, 'neu': 0.692, 'pos': 0.246, 'compound': 0.9929}",Positive
70,"{'neg': 0.023, 'neu': 0.722, 'pos': 0.255, 'compound': 0.9945}",Positive
