1,"{'neg': 0.024, 'neu': 0.746, 'pos': 0.23, 'compound': 0.9952}",Positive
2,"{'neg': 0.014, 'neu': 0.663, 'pos': 0.323, 'compound': 0.9967}",Positive
3,"{'neg': 0.008, 'neu': 0.702, 'pos': 0.29, 'compound': 0.9983}",Positive
4,"{'neg': 0.027, 'neu': 0.72, 'pos': 0.253, 'compound': 0.9943}",Positive
5,"{'neg': 0.0, 'neu': 0.651, 'pos': 0.349, 'compound': 0.9976}",Positive
6,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.9968}",Positive
7,"{'neg': 0.022, 'neu': 0.697, 'pos': 0.281, 'compound': 0.9955}",Positive
8,"{'neg': 0.027, 'neu': 0.708, 'pos': 0.265, 'compound': 0.9958}",Positive
9,"{'neg': 0.012, 'neu': 0.753, 'pos': 0.235, 'compound': 0.9965}",Positive
10,"{'neg': 0.012, 'neu': 0.694, 'pos': 0.294, 'compound': 0.9986}",Positive
11,"{'neg': 0.006, 'neu': 0.69, 'pos': 0.303, 'compound': 0.9982}",Positive
12,"{'neg': 0.01, 'neu': 0.685, 'pos': 0.306, 'compound': 0.9975}",Positive
13,"{'neg': 0.011, 'neu': 0.742, 'pos': 0.246, 'compound': 0.9973}",Positive
14,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.9916}",Positive
15,"{'neg': 0.016, 'neu': 0.681, 'pos': 0.303, 'compound': 0.9985}",Positive
16,"{'neg': 0.019, 'neu': 0.662, 'pos': 0.319, 'compound': 0.9975}",Positive
17,"{'neg': 0.032, 'neu': 0.777, 'pos': 0.191, 'compound': 0.9886}",Positive
18,"{'neg': 0.025, 'neu': 0.688, 'pos': 0.287, 'compound': 0.9983}",Positive
19,"{'neg': 0.04, 'neu': 0.749, 'pos': 0.212, 'compound': 0.9926}",Positive
20,"{'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.9959}",Positive
21,"{'neg': 0.026, 'neu': 0.701, 'pos': 0.273, 'compound': 0.9974}",Positive
